degree,runtime,details
10,0.02160501480102539,monte_carlo_
10,0.021039247512817383,monte_carlo_
10,0.021067380905151367,monte_carlo_
10,0.02060675621032715,monte_carlo_
10,0.021198272705078125,monte_carlo_
10,0.022738933563232422,monte_carlo_
10,0.02196979522705078,monte_carlo_
10,0.021091222763061523,monte_carlo_
10,0.021478891372680664,monte_carlo_
10,0.025499582290649414,monte_carlo_
10,0.02370476722717285,monte_carlo_
10,0.024295568466186523,monte_carlo_
10,0.027033567428588867,monte_carlo_
10,0.02348923683166504,monte_carlo_
10,0.021176815032958984,monte_carlo_
10,0.020906448364257812,monte_carlo_
10,0.022155046463012695,monte_carlo_
10,0.026487350463867188,monte_carlo_
10,0.022558927536010742,monte_carlo_
10,0.023441314697265625,monte_carlo_
10,0.02213263511657715,monte_carlo_
10,0.02324223518371582,monte_carlo_
10,0.025806427001953125,monte_carlo_
10,0.0244295597076416,monte_carlo_
10,0.022505998611450195,monte_carlo_
50,0.07934021949768066,monte_carlo_
50,0.07470393180847168,monte_carlo_
50,0.06982970237731934,monte_carlo_
50,0.07002401351928711,monte_carlo_
50,0.07224631309509277,monte_carlo_
50,0.07148265838623047,monte_carlo_
50,0.06964254379272461,monte_carlo_
50,-1.385904312133789,monte_carlo_
50,0.07509303092956543,monte_carlo_
50,0.07356762886047363,monte_carlo_
50,0.07240605354309082,monte_carlo_
50,0.07525920867919922,monte_carlo_
50,0.07637500762939453,monte_carlo_
50,0.07603240013122559,monte_carlo_
50,0.07205986976623535,monte_carlo_
50,0.0707249641418457,monte_carlo_
50,0.07196950912475586,monte_carlo_
50,0.0694892406463623,monte_carlo_
50,0.0699462890625,monte_carlo_
50,0.0726783275604248,monte_carlo_
50,0.07276272773742676,monte_carlo_
50,0.0714261531829834,monte_carlo_
50,0.06819701194763184,monte_carlo_
50,0.06786990165710449,monte_carlo_
50,0.0675361156463623,monte_carlo_
50,0.06779122352600098,monte_carlo_
50,0.07289457321166992,monte_carlo_
50,0.07053422927856445,monte_carlo_
50,0.0755469799041748,monte_carlo_
50,0.07129859924316406,monte_carlo_
50,0.07474780082702637,monte_carlo_
50,0.07696175575256348,monte_carlo_
50,0.07540440559387207,monte_carlo_
50,0.0747518539428711,monte_carlo_
50,0.07323884963989258,monte_carlo_
50,0.07043957710266113,monte_carlo_
50,0.07348752021789551,monte_carlo_
50,0.07238626480102539,monte_carlo_
50,0.07449936866760254,monte_carlo_
50,0.07682585716247559,monte_carlo_
50,0.06937575340270996,monte_carlo_
50,0.07464194297790527,monte_carlo_
50,0.07342386245727539,monte_carlo_
50,0.07284736633300781,monte_carlo_
50,0.07199358940124512,monte_carlo_
50,0.06969857215881348,monte_carlo_
50,0.0722353458404541,monte_carlo_
50,0.0703742504119873,monte_carlo_
50,0.06980609893798828,monte_carlo_
50,0.07213687896728516,monte_carlo_
50,0.07458329200744629,monte_carlo_
50,0.07463669776916504,monte_carlo_
50,0.07216691970825195,monte_carlo_
50,0.07093238830566406,monte_carlo_
50,0.06956672668457031,monte_carlo_
50,0.07088446617126465,monte_carlo_
50,0.07460474967956543,monte_carlo_
50,0.07204318046569824,monte_carlo_
50,0.06946420669555664,monte_carlo_
50,0.0677945613861084,monte_carlo_
50,0.0675048828125,monte_carlo_
50,0.07240748405456543,monte_carlo_
50,0.07445096969604492,monte_carlo_
50,0.06938862800598145,monte_carlo_
50,0.06967544555664062,monte_carlo_
50,0.06803584098815918,monte_carlo_
50,0.07020282745361328,monte_carlo_
50,0.07086801528930664,monte_carlo_
50,0.07086348533630371,monte_carlo_
50,0.0727834701538086,monte_carlo_
50,0.07261443138122559,monte_carlo_
50,0.07265114784240723,monte_carlo_
50,0.07214069366455078,monte_carlo_
50,0.0696723461151123,monte_carlo_
50,0.07621598243713379,monte_carlo_
50,0.06895804405212402,monte_carlo_
50,0.07139086723327637,monte_carlo_
50,0.07114100456237793,monte_carlo_
50,0.06759142875671387,monte_carlo_
50,0.07251882553100586,monte_carlo_
50,0.07039308547973633,monte_carlo_
50,0.07022595405578613,monte_carlo_
50,0.07458019256591797,monte_carlo_
50,0.070770263671875,monte_carlo_
50,0.0704195499420166,monte_carlo_
50,0.07090902328491211,monte_carlo_
50,0.06933236122131348,monte_carlo_
50,0.07215714454650879,monte_carlo_
50,0.07339620590209961,monte_carlo_
50,0.0720205307006836,monte_carlo_
50,0.07154154777526855,monte_carlo_
50,0.07267427444458008,monte_carlo_
50,0.07003068923950195,monte_carlo_
50,0.06861472129821777,monte_carlo_
50,0.06890106201171875,monte_carlo_
50,0.07796835899353027,monte_carlo_
50,0.0709981918334961,monte_carlo_
50,0.07192277908325195,monte_carlo_
50,0.07304906845092773,monte_carlo_
50,0.07136178016662598,monte_carlo_
100,0.13950324058532715,monte_carlo_
100,0.1280806064605713,monte_carlo_
100,0.13605546951293945,monte_carlo_
100,0.13640356063842773,monte_carlo_
100,0.13668179512023926,monte_carlo_
100,0.13170289993286133,monte_carlo_
100,0.13150405883789062,monte_carlo_
100,0.13195300102233887,monte_carlo_
100,0.12859559059143066,monte_carlo_
100,0.14573979377746582,monte_carlo_
100,0.12582612037658691,monte_carlo_
100,0.13512635231018066,monte_carlo_
100,0.13580632209777832,monte_carlo_
100,0.12843680381774902,monte_carlo_
100,0.13109087944030762,monte_carlo_
100,0.12979745864868164,monte_carlo_
100,0.13304638862609863,monte_carlo_
100,0.1355745792388916,monte_carlo_
100,0.1308743953704834,monte_carlo_
100,0.12827086448669434,monte_carlo_
100,0.12949490547180176,monte_carlo_
100,0.13595366477966309,monte_carlo_
100,0.13560223579406738,monte_carlo_
100,0.1289052963256836,monte_carlo_
100,0.1269526481628418,monte_carlo_
100,0.1300971508026123,monte_carlo_
100,0.1330864429473877,monte_carlo_
100,0.1419658660888672,monte_carlo_
100,0.12685728073120117,monte_carlo_
100,0.12917542457580566,monte_carlo_
100,0.13334941864013672,monte_carlo_
100,0.13287615776062012,monte_carlo_
100,0.13283157348632812,monte_carlo_
100,0.13290882110595703,monte_carlo_
100,0.1269688606262207,monte_carlo_
100,0.13002872467041016,monte_carlo_
100,0.12971162796020508,monte_carlo_
100,0.1297142505645752,monte_carlo_
100,0.12776541709899902,monte_carlo_
100,0.12761783599853516,monte_carlo_
100,0.12599754333496094,monte_carlo_
100,0.1253359317779541,monte_carlo_
100,0.126845121383667,monte_carlo_
100,0.13009881973266602,monte_carlo_
100,0.12788152694702148,monte_carlo_
100,0.13628101348876953,monte_carlo_
100,0.12913990020751953,monte_carlo_
100,0.12734103202819824,monte_carlo_
100,0.1320023536682129,monte_carlo_
100,0.13338208198547363,monte_carlo_
100,0.12767553329467773,monte_carlo_
100,0.13033151626586914,monte_carlo_
100,0.12805485725402832,monte_carlo_
100,0.12998199462890625,monte_carlo_
100,0.13164114952087402,monte_carlo_
100,0.134063720703125,monte_carlo_
100,0.12990951538085938,monte_carlo_
100,0.12815475463867188,monte_carlo_
100,0.1298058032989502,monte_carlo_
100,0.1334853172302246,monte_carlo_
100,0.1318645477294922,monte_carlo_
100,0.1332104206085205,monte_carlo_
100,0.12876009941101074,monte_carlo_
100,0.13138890266418457,monte_carlo_
100,0.12882304191589355,monte_carlo_
100,0.13500475883483887,monte_carlo_
100,0.13987994194030762,monte_carlo_
100,0.1337296962738037,monte_carlo_
100,0.13995909690856934,monte_carlo_
100,0.13347268104553223,monte_carlo_
100,0.12678074836730957,monte_carlo_
100,0.13298296928405762,monte_carlo_
100,0.12563228607177734,monte_carlo_
100,0.1253960132598877,monte_carlo_
100,0.14641022682189941,monte_carlo_
100,0.1400759220123291,monte_carlo_
100,0.12479400634765625,monte_carlo_
100,0.15073943138122559,monte_carlo_
100,0.12604236602783203,monte_carlo_
100,0.13223791122436523,monte_carlo_
100,0.16298842430114746,monte_carlo_
100,0.14081525802612305,monte_carlo_
100,0.12555241584777832,monte_carlo_
100,0.12508511543273926,monte_carlo_
100,0.12940502166748047,monte_carlo_
100,0.13068747520446777,monte_carlo_
100,0.12927818298339844,monte_carlo_
100,0.12989282608032227,monte_carlo_
100,0.13025450706481934,monte_carlo_
100,0.12764954566955566,monte_carlo_
100,0.130812406539917,monte_carlo_
100,0.13376879692077637,monte_carlo_
100,0.13013577461242676,monte_carlo_
100,0.13082289695739746,monte_carlo_
100,0.12909221649169922,monte_carlo_
100,0.12746095657348633,monte_carlo_
100,0.13159608840942383,monte_carlo_
100,0.13034582138061523,monte_carlo_
100,0.12903213500976562,monte_carlo_
100,0.1334092617034912,monte_carlo_
500,0.6131691932678223,monte_carlo_
500,0.6170473098754883,monte_carlo_
500,0.605381965637207,monte_carlo_
500,0.6085131168365479,monte_carlo_
500,0.6228621006011963,monte_carlo_
500,0.5998096466064453,monte_carlo_
500,0.6152205467224121,monte_carlo_
500,0.5996975898742676,monte_carlo_
500,0.6085147857666016,monte_carlo_
500,0.6044738292694092,monte_carlo_
500,0.6078310012817383,monte_carlo_
500,0.6039173603057861,monte_carlo_
500,0.6031599044799805,monte_carlo_
500,0.6025843620300293,monte_carlo_
500,0.6025114059448242,monte_carlo_
500,0.6035394668579102,monte_carlo_
500,0.6069512367248535,monte_carlo_
500,0.6121823787689209,monte_carlo_
500,0.6090214252471924,monte_carlo_
500,0.6028249263763428,monte_carlo_
500,0.6027102470397949,monte_carlo_
500,0.5940706729888916,monte_carlo_
500,0.6174883842468262,monte_carlo_
500,0.6024668216705322,monte_carlo_
500,0.6059753894805908,monte_carlo_
500,0.6070399284362793,monte_carlo_
500,0.6026020050048828,monte_carlo_
500,0.6091134548187256,monte_carlo_
500,0.6592910289764404,monte_carlo_
500,0.659590482711792,monte_carlo_
500,0.6538901329040527,monte_carlo_
500,0.6517326831817627,monte_carlo_
500,0.6569077968597412,monte_carlo_
500,0.6591842174530029,monte_carlo_
500,0.6551105976104736,monte_carlo_
500,0.6598911285400391,monte_carlo_
500,0.6534242630004883,monte_carlo_
500,0.6574215888977051,monte_carlo_
500,0.6482667922973633,monte_carlo_
500,0.6440670490264893,monte_carlo_
500,0.6477723121643066,monte_carlo_
500,0.6435699462890625,monte_carlo_
500,0.6465437412261963,monte_carlo_
500,0.6481688022613525,monte_carlo_
500,0.6446042060852051,monte_carlo_
500,0.6460909843444824,monte_carlo_
500,0.6487164497375488,monte_carlo_
500,0.6484060287475586,monte_carlo_
500,0.6664652824401855,monte_carlo_
500,0.6621122360229492,monte_carlo_
500,0.6788716316223145,monte_carlo_
500,0.6378486156463623,monte_carlo_
500,0.6504628658294678,monte_carlo_
500,0.6523904800415039,monte_carlo_
500,0.6480844020843506,monte_carlo_
500,0.6504597663879395,monte_carlo_
500,0.6483585834503174,monte_carlo_
500,0.6063137054443359,monte_carlo_
500,0.6059446334838867,monte_carlo_
500,0.5985488891601562,monte_carlo_
500,0.6006414890289307,monte_carlo_
500,0.6034896373748779,monte_carlo_
500,0.6044590473175049,monte_carlo_
500,0.6019179821014404,monte_carlo_
500,0.6180403232574463,monte_carlo_
500,0.663658618927002,monte_carlo_
500,0.6256191730499268,monte_carlo_
500,0.6197948455810547,monte_carlo_
500,0.6043083667755127,monte_carlo_
500,0.5925581455230713,monte_carlo_
500,0.6061909198760986,monte_carlo_
500,0.5956261157989502,monte_carlo_
500,0.5998942852020264,monte_carlo_
500,0.6024165153503418,monte_carlo_
500,0.5924053192138672,monte_carlo_
500,0.5967960357666016,monte_carlo_
500,0.6175806522369385,monte_carlo_
500,0.6417965888977051,monte_carlo_
500,0.6065273284912109,monte_carlo_
500,0.5947949886322021,monte_carlo_
500,0.6039018630981445,monte_carlo_
500,0.6004638671875,monte_carlo_
500,0.596003532409668,monte_carlo_
500,0.6072723865509033,monte_carlo_
500,0.6265618801116943,monte_carlo_
500,0.6160907745361328,monte_carlo_
500,0.6159870624542236,monte_carlo_
500,0.6037604808807373,monte_carlo_
500,0.5991332530975342,monte_carlo_
500,0.5965490341186523,monte_carlo_
500,0.6690523624420166,monte_carlo_
500,0.608483076095581,monte_carlo_
500,0.6462242603302002,monte_carlo_
500,0.6537723541259766,monte_carlo_
500,0.6437604427337646,monte_carlo_
500,0.6020951271057129,monte_carlo_
500,0.6062605381011963,monte_carlo_
500,0.604377031326294,monte_carlo_
500,0.6004104614257812,monte_carlo_
500,0.591846227645874,monte_carlo_
1000,1.5471432209014893,monte_carlo_
1000,1.5444681644439697,monte_carlo_
1000,1.5461559295654297,monte_carlo_
1000,1.541529893875122,monte_carlo_
1000,1.54191255569458,monte_carlo_
1000,1.5317504405975342,monte_carlo_
1000,1.5249762535095215,monte_carlo_
1000,1.5433025360107422,monte_carlo_
1000,1.535125732421875,monte_carlo_
1000,1.5391170978546143,monte_carlo_
1000,1.5353097915649414,monte_carlo_
1000,1.536818027496338,monte_carlo_
1000,1.5344374179840088,monte_carlo_
1000,1.5388143062591553,monte_carlo_
1000,1.546003818511963,monte_carlo_
1000,1.5674877166748047,monte_carlo_
1000,1.5717825889587402,monte_carlo_
1000,1.5679664611816406,monte_carlo_
1000,1.5843684673309326,monte_carlo_
1000,1.5652532577514648,monte_carlo_
1000,1.5785810947418213,monte_carlo_
1000,1.5813803672790527,monte_carlo_
1000,1.589731216430664,monte_carlo_
1000,1.6064021587371826,monte_carlo_
1000,1.5722448825836182,monte_carlo_
1000,1.5366277694702148,monte_carlo_
1000,1.5736980438232422,monte_carlo_
1000,1.5873160362243652,monte_carlo_
1000,1.5834691524505615,monte_carlo_
1000,1.5766727924346924,monte_carlo_
1000,1.556121826171875,monte_carlo_
1000,1.5569257736206055,monte_carlo_
1000,1.5724782943725586,monte_carlo_
1000,1.5700547695159912,monte_carlo_
1000,1.5335311889648438,monte_carlo_
1000,1.7554049491882324,monte_carlo_
1000,1.536689043045044,monte_carlo_
1000,1.561187744140625,monte_carlo_
1000,1.5464630126953125,monte_carlo_
1000,1.539278268814087,monte_carlo_
1000,1.6211473941802979,monte_carlo_
1000,1.575709342956543,monte_carlo_
1000,1.5294206142425537,monte_carlo_
1000,1.5246899127960205,monte_carlo_
1000,1.536668062210083,monte_carlo_
1000,1.5342018604278564,monte_carlo_
1000,1.6431007385253906,monte_carlo_
1000,1.541421890258789,monte_carlo_
1000,1.538705825805664,monte_carlo_
1000,1.5292699337005615,monte_carlo_
1000,1.5344469547271729,monte_carlo_
1000,1.5366134643554688,monte_carlo_
1000,1.6793231964111328,monte_carlo_
1000,1.6303956508636475,monte_carlo_
1000,1.5238335132598877,monte_carlo_
1000,1.5359137058258057,monte_carlo_
1000,1.5259194374084473,monte_carlo_
1000,1.5368742942810059,monte_carlo_
1000,1.6980266571044922,monte_carlo_
1000,1.5423033237457275,monte_carlo_
1000,1.5409085750579834,monte_carlo_
1000,1.5378198623657227,monte_carlo_
1000,1.5408401489257812,monte_carlo_
1000,1.67938232421875,monte_carlo_
1000,1.6708004474639893,monte_carlo_
1000,1.530012607574463,monte_carlo_
1000,1.5341899394989014,monte_carlo_
1000,1.536588430404663,monte_carlo_
1000,1.5341770648956299,monte_carlo_
1000,1.6038365364074707,monte_carlo_
1000,1.9184961318969727,monte_carlo_
1000,1.5364735126495361,monte_carlo_
1000,1.5475971698760986,monte_carlo_
1000,1.575836420059204,monte_carlo_
1000,1.5362217426300049,monte_carlo_
1000,1.5386359691619873,monte_carlo_
1000,1.6942143440246582,monte_carlo_
1000,1.526782512664795,monte_carlo_
1000,1.540374517440796,monte_carlo_
1000,1.5271086692810059,monte_carlo_
1000,1.528428316116333,monte_carlo_
1000,1.5387742519378662,monte_carlo_
1000,1.5899507999420166,monte_carlo_
1000,1.5280342102050781,monte_carlo_
1000,1.5461444854736328,monte_carlo_
1000,1.5290534496307373,monte_carlo_
1000,1.5455782413482666,monte_carlo_
1000,1.5600643157958984,monte_carlo_
1000,1.582674264907837,monte_carlo_
1000,1.525634765625,monte_carlo_
1000,1.5336382389068604,monte_carlo_
1000,1.5846657752990723,monte_carlo_
1000,1.574124813079834,monte_carlo_
1000,1.65848970413208,monte_carlo_
1000,1.5994162559509277,monte_carlo_
1000,1.5581276416778564,monte_carlo_
1000,1.5796177387237549,monte_carlo_
1000,1.5624151229858398,monte_carlo_
1000,1.5560171604156494,monte_carlo_
1000,1.751920461654663,monte_carlo_
10,0.021752357482910156,hybrid_amr_
10,0.019716978073120117,hybrid_amr_
10,0.019718170166015625,hybrid_amr_
10,0.020815610885620117,hybrid_amr_
10,0.017964839935302734,hybrid_amr_
10,0.018985271453857422,hybrid_amr_
10,0.019692182540893555,hybrid_amr_
10,0.014982938766479492,hybrid_amr_
10,0.014848947525024414,hybrid_amr_
10,0.014832019805908203,hybrid_amr_
10,0.019331932067871094,hybrid_amr_
10,0.019166231155395508,hybrid_amr_
10,0.016859769821166992,hybrid_amr_
10,0.020299673080444336,hybrid_amr_
10,0.01768660545349121,hybrid_amr_
10,0.019475698471069336,hybrid_amr_
10,0.018349885940551758,hybrid_amr_
10,0.02188706398010254,hybrid_amr_
10,0.02044963836669922,hybrid_amr_
10,0.024651288986206055,hybrid_amr_
10,0.024370908737182617,hybrid_amr_
10,0.014271974563598633,hybrid_amr_
10,0.017861127853393555,hybrid_amr_
10,0.016599655151367188,hybrid_amr_
10,0.015583515167236328,hybrid_amr_
10,0.01935291290283203,hybrid_amr_
10,0.02219676971435547,hybrid_amr_
10,0.014021158218383789,hybrid_amr_
10,0.018818378448486328,hybrid_amr_
10,0.024433374404907227,hybrid_amr_
10,0.017590999603271484,hybrid_amr_
10,0.020886659622192383,hybrid_amr_
10,0.017107248306274414,hybrid_amr_
10,0.017904996871948242,hybrid_amr_
10,0.020731449127197266,hybrid_amr_
10,0.02009296417236328,hybrid_amr_
10,0.0196533203125,hybrid_amr_
10,0.017119884490966797,hybrid_amr_
10,0.015385150909423828,hybrid_amr_
10,0.017847299575805664,hybrid_amr_
10,0.013356685638427734,hybrid_amr_
10,0.015205144882202148,hybrid_amr_
10,0.023625612258911133,hybrid_amr_
10,0.023114919662475586,hybrid_amr_
10,0.015296220779418945,hybrid_amr_
10,0.020017385482788086,hybrid_amr_
10,0.014888763427734375,hybrid_amr_
10,0.021205902099609375,hybrid_amr_
10,0.019002914428710938,hybrid_amr_
10,0.019941329956054688,hybrid_amr_
10,0.014914512634277344,hybrid_amr_
10,0.01849651336669922,hybrid_amr_
10,0.023131608963012695,hybrid_amr_
10,0.019858837127685547,hybrid_amr_
10,0.020359516143798828,hybrid_amr_
10,0.016570568084716797,hybrid_amr_
10,0.0212552547454834,hybrid_amr_
10,0.016282320022583008,hybrid_amr_
10,0.02097630500793457,hybrid_amr_
10,0.013774633407592773,hybrid_amr_
10,0.017300844192504883,hybrid_amr_
10,0.020496606826782227,hybrid_amr_
10,0.02055525779724121,hybrid_amr_
10,0.019408464431762695,hybrid_amr_
10,0.02405381202697754,hybrid_amr_
10,0.013610363006591797,hybrid_amr_
10,0.01677846908569336,hybrid_amr_
10,0.0190126895904541,hybrid_amr_
10,0.016032934188842773,hybrid_amr_
10,0.02142620086669922,hybrid_amr_
10,0.016431808471679688,hybrid_amr_
10,0.020985841751098633,hybrid_amr_
10,0.01846766471862793,hybrid_amr_
10,0.01981067657470703,hybrid_amr_
10,0.028205156326293945,hybrid_amr_
10,0.028708457946777344,hybrid_amr_
10,0.019002914428710938,hybrid_amr_
10,0.02341628074645996,hybrid_amr_
10,0.02841043472290039,hybrid_amr_
10,0.025465011596679688,hybrid_amr_
10,0.022237062454223633,hybrid_amr_
10,0.019550085067749023,hybrid_amr_
10,0.019543886184692383,hybrid_amr_
10,0.014585018157958984,hybrid_amr_
10,0.019339561462402344,hybrid_amr_
10,0.021294355392456055,hybrid_amr_
10,0.017972946166992188,hybrid_amr_
10,0.02402520179748535,hybrid_amr_
10,0.02200603485107422,hybrid_amr_
10,0.02187633514404297,hybrid_amr_
10,0.025403738021850586,hybrid_amr_
10,0.02142786979675293,hybrid_amr_
10,0.021171092987060547,hybrid_amr_
10,0.018290042877197266,hybrid_amr_
10,0.024478912353515625,hybrid_amr_
10,0.020179033279418945,hybrid_amr_
10,0.01730203628540039,hybrid_amr_
10,0.020445585250854492,hybrid_amr_
10,0.015250921249389648,hybrid_amr_
10,0.02116537094116211,hybrid_amr_
50,0.03769707679748535,hybrid_amr_
50,0.036834716796875,hybrid_amr_
50,0.04140067100524902,hybrid_amr_
50,0.04197192192077637,hybrid_amr_
50,0.03290581703186035,hybrid_amr_
50,0.02682638168334961,hybrid_amr_
50,0.03090500831604004,hybrid_amr_
50,0.02373480796813965,hybrid_amr_
50,0.03272867202758789,hybrid_amr_
50,0.027709245681762695,hybrid_amr_
50,0.04173994064331055,hybrid_amr_
50,0.03604483604431152,hybrid_amr_
50,0.0336461067199707,hybrid_amr_
50,0.03275728225708008,hybrid_amr_
50,0.02180790901184082,hybrid_amr_
50,0.0263674259185791,hybrid_amr_
50,0.022896528244018555,hybrid_amr_
50,0.033592939376831055,hybrid_amr_
50,0.035750389099121094,hybrid_amr_
50,0.026462554931640625,hybrid_amr_
50,0.03324007987976074,hybrid_amr_
50,0.03487873077392578,hybrid_amr_
50,0.028311967849731445,hybrid_amr_
50,0.03389096260070801,hybrid_amr_
50,0.026811599731445312,hybrid_amr_
50,0.02967047691345215,hybrid_amr_
50,0.04349184036254883,hybrid_amr_
50,0.03332924842834473,hybrid_amr_
50,0.026087284088134766,hybrid_amr_
50,0.02986907958984375,hybrid_amr_
50,0.031374454498291016,hybrid_amr_
50,0.03256058692932129,hybrid_amr_
50,0.03527402877807617,hybrid_amr_
50,0.031879425048828125,hybrid_amr_
50,0.03576087951660156,hybrid_amr_
50,0.022871017456054688,hybrid_amr_
50,0.025911808013916016,hybrid_amr_
50,0.027930498123168945,hybrid_amr_
50,0.023246049880981445,hybrid_amr_
50,0.034379005432128906,hybrid_amr_
50,0.03449535369873047,hybrid_amr_
50,0.0377194881439209,hybrid_amr_
50,0.029039621353149414,hybrid_amr_
50,0.030621767044067383,hybrid_amr_
50,0.03527426719665527,hybrid_amr_
50,0.029242753982543945,hybrid_amr_
50,0.04297351837158203,hybrid_amr_
50,0.027144908905029297,hybrid_amr_
50,0.03595876693725586,hybrid_amr_
50,0.031213998794555664,hybrid_amr_
50,0.03322196006774902,hybrid_amr_
50,0.034201860427856445,hybrid_amr_
50,0.028021574020385742,hybrid_amr_
50,0.02800154685974121,hybrid_amr_
50,0.03276181221008301,hybrid_amr_
50,0.025478124618530273,hybrid_amr_
50,0.03574419021606445,hybrid_amr_
50,0.025696277618408203,hybrid_amr_
50,0.04062366485595703,hybrid_amr_
50,0.0344700813293457,hybrid_amr_
50,0.03889036178588867,hybrid_amr_
50,0.030166149139404297,hybrid_amr_
50,0.024640321731567383,hybrid_amr_
50,0.030138254165649414,hybrid_amr_
50,0.03104376792907715,hybrid_amr_
50,0.03681659698486328,hybrid_amr_
50,0.043497323989868164,hybrid_amr_
50,0.0216524600982666,hybrid_amr_
50,0.038871049880981445,hybrid_amr_
50,0.025122880935668945,hybrid_amr_
50,0.02710700035095215,hybrid_amr_
50,0.034742116928100586,hybrid_amr_
50,0.034605979919433594,hybrid_amr_
50,0.0403134822845459,hybrid_amr_
50,0.0364537239074707,hybrid_amr_
50,0.03837871551513672,hybrid_amr_
50,0.024225711822509766,hybrid_amr_
50,0.0352625846862793,hybrid_amr_
50,0.0398564338684082,hybrid_amr_
50,0.029707908630371094,hybrid_amr_
50,0.0329289436340332,hybrid_amr_
50,0.02985072135925293,hybrid_amr_
50,0.029787302017211914,hybrid_amr_
50,0.02425074577331543,hybrid_amr_
50,0.03474068641662598,hybrid_amr_
50,0.03167533874511719,hybrid_amr_
50,0.03220725059509277,hybrid_amr_
50,0.0397796630859375,hybrid_amr_
50,0.02751779556274414,hybrid_amr_
50,0.029749631881713867,hybrid_amr_
50,0.031908512115478516,hybrid_amr_
50,0.031507253646850586,hybrid_amr_
50,0.022087812423706055,hybrid_amr_
50,0.03038477897644043,hybrid_amr_
50,0.028841495513916016,hybrid_amr_
50,0.03031778335571289,hybrid_amr_
50,0.029855012893676758,hybrid_amr_
50,0.031615495681762695,hybrid_amr_
50,0.02408742904663086,hybrid_amr_
50,0.025567054748535156,hybrid_amr_
100,0.0332791805267334,hybrid_amr_
100,0.04024219512939453,hybrid_amr_
100,0.06364631652832031,hybrid_amr_
100,0.03368043899536133,hybrid_amr_
100,0.03129386901855469,hybrid_amr_
100,0.044341087341308594,hybrid_amr_
100,0.03663134574890137,hybrid_amr_
100,0.04591035842895508,hybrid_amr_
100,0.02602982521057129,hybrid_amr_
100,0.04477667808532715,hybrid_amr_
100,0.03083038330078125,hybrid_amr_
100,0.035697221755981445,hybrid_amr_
100,0.03368806838989258,hybrid_amr_
100,0.04868769645690918,hybrid_amr_
100,0.03798532485961914,hybrid_amr_
100,0.04394173622131348,hybrid_amr_
100,0.03545522689819336,hybrid_amr_
100,0.033808231353759766,hybrid_amr_
100,0.04580259323120117,hybrid_amr_
100,0.0434267520904541,hybrid_amr_
100,0.041745901107788086,hybrid_amr_
